Catastalticus	0
Catastasis	0
Catastema	0
Catastole	0
Catatasis	0
Catatripsis	0
Cataudesis	0
Cataxa	0
Cate	0
Catechesis	0
Catechu	0
Cateiadion	0
Catellus	0
Cathaeresis	0
Cathaeretica	0
Catharma	1
Catharmos	0
Catharos	0
Catharsis	0
Cathartica	11
Catheautonperas	1
Cathectice	0
Cathedra	0
Cathemerinos	0
Cathestecos	0
Catheter	0
Catheterismus	2
Cathidrysis	0
Cathimia	0
Cathmia	0
Cathochites	0
Cathodos	0
Catholceus	0
Catholicus	0
Cathygros	0
Cathypnia	0
Catias	0
Catillia	0
Catillus cinereus, Orbrusae catillus	0
Catimia	0
Catinum	0
Catinus fusorius	0
Catischon	0
Catma	0
Catoblecta	0
Catoblepas, Catoblepon	0
Catocathartica	0
Catoche	0
Catocheilon	0
Catochites	0
Catodon	0
Catoecidios	0
Catomismos	0
Catopter	0
Catorchites	0
Catoretica	0
Catoxys	0
Catrobil	0
Cattu-schiragam	1
Catulotica	0
Catulus	0
Catus	0
Cava	0
Cavalam	0
Caucafon	0
Caucalis	0
Caucaloides	0
Caucium	0
Cauda	0
Caudatio	0
Caudex	0
Caverna	0
Caviarium	0
Cavicula or Cavilla	0
Cauledon	0
Caulias	0
Caulis	0
Cauloton	0
Cauma	0
Caunga	0
Causa	1
Causis	0
Causodes	0
Causoma	0
Caustica	7
Causus	5
Cauterisatio	0
Cauterium	0
Cavus	0
Caymanes	0
Ceanothos	0
Ceasma	0
Cebi	0
Cebipira	0
Cebus	0
Cecis	0
Cecryphalos	0
Cedmata	0
Cedrelaeum	0
Cedrelate	0
Cedria	1
Cedrinum	0
Cedris	0
Cedrites	0
Cedro	0
Cedromela	0
Cedronella	0
Cedrus	1
Cedue	0
Cedurini	0
Ceiriae	0
Celastrus	0
Celatus	0
Cele	0
Celery	0
Celifoli	0
Celis	0
Cella	0
Cellula	0
Cellulosa membrana	1
Celsa	0
Celsus	0
Celtis	0
Cembro	0
Cementatio, Coementatio	0
Cementerium	0
Cementum	0
Cenchramis	0
Cenchrias	0
Cenchrites, Acontias	0
Cenchros	0
Ceneangia	0
Cenebria	0
Ceneones	0
Cenificatum, Cinificatum	0
Cenigdam	0
Ceniotemium	0
Ceniplam	0
Cenosis	0
Centaurium	0
Centimorbia	0
Centinervia	0
Centinodia	0
Centratio	0
Centrion	0
Centrum	0
Centum cellis	0
Centunculus	0
Cepa	1
Cepaea	0
Cepastrum	0
Cephalaea	0
Cephalalgia	6
Cephalartica	0
Cephale	0
Cephalicus	1
Cephaline	0
Cephaloides	0
Cephalonosos	0
Cephalo-pharyngaeus	0
Cephaloponia	0
Cephalos	0
Cephalotos	0
Cephalotrotos	0
Cepini	0
Cepula	0
Cera	1
Ceraeae	0
Cerago	0
Ceramice, Ceramitis	0
Ceramium	0
Ceramos	0
Ceranites	0
Ceranthemus	0
Cerare	0
Ceras	0
Cerasiatum	0
Cerasion	0
Cerasios	0
Cerasma	0
Cerastes	0
Cerasus	1
Ceratia	0
Ceratio	0
Ceratites	0
Ceratitis	0
Ceratium	0
Ceratoglossus	0
Ceratoides	0
Ceratomalagma	0
Ceratonia	0
Ceratophyllon	0
Ceratum	0
Ceraunia	1
Cerauno-chrysos	0
Cerberus	0
Cerchnaleos	0
Cerchnos	0
Cercio	0
Cercis	0
Cercopes	0
Cercopithecus	0
Cercosis	0
Cerdac	0
Cerea	0
Cerealia	0
Cerebellum	0
Cerebrum	12
Cerefactio	0
Cerefolium	0
Cereiba	0
Cereibuna	0
Cerelaeum	0
Cerevisia	0
Cereus	1
Cerificatio	0
Cerinthe	0
Cerio	0
Cerion	0
Ceritus or Cerritus	0
Cernua	0
Cerober	0
Ceroma	0
Ceroneum	0
Ceropissus	0
Cerotum	0
Cerrus	0
Cervaria	0
Cervicalis	0
Cervicaria	0
Cerviculae	0
Cervix	2
Cerumen	0
Cerusiana	0
Cerussa	0
Cerussea	0
Cervus	8
Cestreus	0
Cestrites	0
Cestrum	0
Cetaceus	0
Cete, Cetus	0
Ceterach	0
Cevadilla	0
Cevillus	0
Chaa	0
Chacef	0
Chaerophyllum	0
Chafar	0
Chaita	0
Chalasis	0
Chalasticos	0
Chalaza	0
Chalbane	0
Chalcanthum	0
Chalcedonius	1
Chalceion	0
Chalcidica	0
Chalcitis	1
Chalcos	0
Chalcus	0
Chalcute	0
Chalepos	0
Chalicraton	0
Chalinos	0
Chalybs	0
Chama	0
Chamaeacte	0
Chamaebalanus	0
Chamaebatos	0
Chamaebuxus	0
Chamaecedrys	0
Chamaecerasus	0
Chemaecissus	0
Chamaecistus	0
Chamaeclema	0
Chamaecrista	0
Chamaecyparissus	0
Chamaedaphne	0
Chamaedrops	0
Chamaedryites	0
Chamaedrys	0
Chamaeficus	0
Chamaefilix	0
Chamaegenista	0
Chamaeiasme	0
Chamaeiris	0
Chamaeitea	0
Chamaelaea	0
Chamaelaeagnus	0
Chamaelaites	0
Chamaelarix	0
Chamaeleon	0
Chamaeleuce	0
Chamaelinum	0
Chamaemalus	0
Chamaemelum	2
Chamaemespilus	0
Chamaemorus	0
Chamaenerion	0
Chamaeorchis	0
Chamaepericlymenum	0
Chamaepeuce	0
Chamaepituinum	0
Chamaepitys	1
Chamaeplion	0
Chamaepyxos	0
Chamaeraphanum	0
Chamaeriphes	0
Chamaerododendros	0
Chamaerops	0
Chamaerubus	0
Chamaesyce	0
Chamaezelos	0
Chambar	0
Chambelech	0
Chambroch	0
Chamelaea	0
Chameunia	0
Champacam	0
Chancre	4
Channa	0
Chanterella	0
Chaomantia	0
Chaos	0
Chaosda	0
Chaova	0
Chara	0
Charabe	0
Characias	0
Characta	0
Character	0
Charadrius	0
Charamais	0
Charantia	0
Charcedonius	0
Charien	0
Charistolochia	0
Charme	0
Charonius	0
Charta virginea	0
Chasme	0
Chate	0
Chauliodonta	0
Chaunos	0
Chedropa	0
Cheilocace	0
Cheilos	0
Cheimetlon	0
Cheimia	0
Cheimon	0
Cheir	0
Cheirapsia	0
Cheiri	0
Cheiriater	0
Cheirisma	0
Cheirixis	0
Cheironomia	0
Cheizi	0
Chela	0
Chelidon	0
Chelidonium	0
Chelidonius	0
Chelone	1
Chelonium	0
Chelonites	0
Chelys	0
Chelyscion	0
Chema	0
Chemia	15
Chemosis	0
Chenalopex	0
Chenocoprus	0
Chenopodio-morus	0
Chenopodium, Chenopus	1
Cheopina	0
Cheramis	0
Cheras	0
Cherefolium	0
Cherio	0
Cherionium	0
Chermes	2
Chernibion	0
Chersa	0
Chersaea	0
Chersydrus	0
Cherva	0
Cheruhunda	0
Cheusis	0
Chezanance	0
Chia terra	0
Chiacum collyrium	0
Chiadus	0
Chiasmos	0
Chiastos	0
Chibou	0
Chiffir, Chifir	0
Chiliodynamon	0
Chiliophyllon	0
Chilli	0
Chilon	0
Chimalath, Chimalatl	0
Chimethlon	0
Chimia	0
Chimolea laxa	0
Chimus	0
China	1
Chinense	0
Chinisci	0
Chioli	0
Chiragra	0
Chirapsia	0
Chiromantia	0
Chironax	0
Chironium	0
Chironomia	0
Chirotechnes	0
Chirotribia	0
Chirurgia	13
Chist	0
Chiton	0
Chivef	0
Chives	0
Chivets	0
Chium vinum	0
Chlaena	0
Chliaros	0
Chliasma	0
Chloe	0
Chlorasma	0
Chloros	1
Chlorosis	3
Chnus	0
Choa	0
Choacum	0
Choana	0
Choanos	0
Chocolata, Succolata	0
Chocus	0
Choenicis	0
Choenix	0
Choerades	0
Choeradolethron	0
Choiras	0
Choiros	0
Choiac	0
Cholagoga	1
Cholas	0
Chole	0
Choledochus	0
Cholegon	0
Cholera	6
Cholericus	0
Cholobaphinon	0
Choloma	0
Cholos	0
Chondrilla	0
Chondrilloides	0
Chondros	0
Chondrosyndesmus	0
Chone	0
Chopino, Cheopina	0
Chora	0
Chorda	0
Chordapsus	0
Chordata	0
Chorde	0
Chorea sancti viti	1
Choregia	0
Chorion	0
Choroides	0
Chosnos	0
Chouan	0
Choyne	0
Chrema	0
Chrestos	0
Chrisis	0
Christi manus	0
Christophoriana	0
Christos	0
Chroma	0
Chromatismus	0
Chromis	0
Chronicus	0
Chros	0
Chrysalis, Aurelia, Nympha	0
Chrysalites	0
Chrysanthemoides	0
Chrysanthemum	1
Chrysatticum	0
Chryse	0
Chrysisceptrum	0
Chrysitis spodos	0
Chrysobalanus	0
Chrysocallia	0
Chrysoceraunius	0
Chrysochalcos	0
Chrysocolla	0
Chrysocome	0
Chrysodendron	0
Chrysogonia	0
Chrysogonum	0
Chrysolachanon	0
Chrysolithus	0
Chrysopasius	0
Chrysoplycius pulvis	0
Chrysopoeia	0
Chrysopus	0
Chrysos	0
Chrysosplenium	0
Chrysulca	0
Chrysun	0
Chu, Chus	0
Chybur, Chibur	0
Chylarion	0
Chylificatio, Chylosis	0
Chylisma	0
Chylostagma	1
Chylus	3
Chymation	0
Chymia	0
Chymiatria	0
Chymicophanta	0
Chymolea	0
Chymosum	0
Chymus	0
Chysis	0
Chytlon	0
Chytra, Chytrinos, Chytridion	0
Cibage	0
Cibarium	0
Cibatio	0
Cibouls, Chibouls	0
Cibur, Chybur	0
Cibus	0
Cicada	0
Cicatricula	0
Cicatrisantia	0
Cicatrix	0
Ciccus	0
Cicer album	1
Cicera tartari	0
Cicerbita	0
Cicercula	0
Cicethe	0
Cichorium	1
Ciciliana seu Siciliana	0
Cicindela	0
Cicinum	0
Cicis	0
Cicla	0
Cicongius	0
Ciconia	0
Cicuta	0
Cicutaria	1
Cidra seu pomaceum	0
Cignus	0
Cilia	0
Ciliare ligamentum	0
Ciliaris	0
Cillo	0
Cilo	0
Cimentatio	0
Cimex	0
Cimolia alba	0
Cina cinae	0
Cinabaris	0
Cinaedus	0
Cinara	1
Cinaroides	0
Cinclisis, Cinclismos	0
Cinefactio	0
Cineraria	0
Cinerarium	0
Cineratio	0
Cineritium	0
Cinerula	0
Cinetus	0
Cingulum sancti johannis	0
Cingulum sapientiae	0
Cinificatum	0
Ciniflones	0
Cinis	0
Cinnabaris	2
Cinnamomum	4
Cinnioglottus, Cinnatus	0
Cinnus	0
Cinzilla	0
Cion	0
Cionia	0
Cionis	0
Ciporema	0
Circaea	1
Circius	0
Circos	0
Circuitus	0
Circulatio	0
Circulator	0
Circulatorium	0
Circulatum	0
Circulus	0
Circumcalualis, Circumossalis	0
Circumcisio	1
Circumforaneus	0
Circumlitio	0
Circumossalis	0
Circumstantia	0
Cirlus	0
Cirrhos	0
Cirri	0
Cirsium	0
Cirsocele	1
Cirsoides	0
Cirsos	0
Cissampelos	0
Cissampelo	0
Cissanthemos	0
Cissinum	0
Cissybium	0
Cist, Kist	0
Cista	0
Cisterna	0
Cistus	0
Citharus	0
Citra	0
Citrago	0
Citreum	3
Citrinatio	0
Citrinella	0
Citrinula	0
Citrinulus	0
Citrones	0
Citrullus	1
Citta	0
Cittites	0
Civetta	0
Clados	0
Claer	0
Clakis	0
Clamor	0
Clandestina	0
Clange	0
Clareta	0
Claretum	0
Clarificatio	1
Clarum	0
Clasis, Clasma	0
Clavata	0
Clavatio	0
Claudiacon	0
Claudicatio	0
Clavellati Cineres	0
Claviculae	3
Clavis	2
Claustrum	0
Clausura	0
Clavus	4
Cleidion	0
Cleis	0
Cleisagra	0
Cleithron	0
Clema	0
Clematis	0
Clematitis	0
Cleonis	0
Cleophantus	0
Clepsydra	1
Clibanus	0
Clidion	0
Clima	0
Climacion	0
Climacter	0
Climactericus	0
Climia	0
Clineres	0
Clinicus	0
Clinoides	0
Clinopetes	0
Clinopodium	0
Clissus	0
Clistus	0
Clitoris	1
Clitoridis	0
Cloaca	0
Clonodes	0
Clonos	0
Clunes	0
Clupea	0
Clutia	0
Clydon	0
Clyma	0
Clymenos dioscoridis	0
Clymenum	0
Clypealis Cartilago	0
Clypeus	0
Clysma	0
Clyssiformis	0
Clyssus	1
Clyssus antimonii	0
Clyster, Clysterium	0
Cnacos, Cnecos	0
Cnaphos	0
Cnemata	0
Cnemiu	0
Cnemodactylaeus	0
Cneoron	1
Cnesera	0
Cnesis	0
Cnesma	0
Cnesmos	0
Cnestron	0
Cnicelaeon	0
Cnicion	0
Cnicus	2
Cnide	0
Cnidelaeon	0
Cnidia grana	0
Cnidosis	0
Cnipes	0
Cnipotes	0
Cnismos	0
Cnissoregmia	0
Cnyma	0
Co, Cos, Coos	0
Coa	0
Coactio	0
Coacus	0
Coagulantia	0
Coagulatio	1
Coagulum	1
Coalescentia	0
Coalternae	0
Coapoiba	0
Coarctatio	0
Coarticulatio	0
Coaxochitl	0
Cobaltum	0
Cobastoli	0
Cobban	0
Cobites	0
Cobra de capello	1
Cocazochitl	0
Cocca	0
Coccalos	0
Coccarium	0
Coccinella	0
Coccion	0
Coccobalsamon	0
Coccones	0
Cocconilea	0
Coccothraustes	0
Cocculus indus	0
Coccos, Coccum	0
Coccos	0
Coccus	0
Coccygria	0
Coccymelea	0
Coccyx	0
Cochia	1
Cochinilla & Coccinilla	1
Cochlax	0
Cochlea	4
Cochlea nuda	0
Cochlea olearia	0
Cochlea terrestris, Limax terrestris	0
Cochlea caelata	0
Cochlea minor ex luteo, nigro variegata	0
Cochlea aquatica	0
Cochlea	4
Cochlear, Cochleare, Cochlearium	0
Cochlearia	1
Cochleata	0
Cochlia, Cochlias	0
Cochliaxon	0
Cochlidium	0
Cochlita	0
Cochone	0
Cocilio	0
Cocolata	0
Cocomica signa	0
Cocos	0
Coctio	0
Codaga-pala, H. M.	0
Codagen	0
Coddam-pulli	0
Codda-panna	0
Codesella	0
Codia	0
Codi-avanacu	1
Codoscellae	0
Coela	0
Coelestinus	0
Coelia	6
Coeliaca	0
Coeliaca passio	1
Coelifolium	1
Coeloma	0
Coelostomia	0
Coelum	0
Coementatio coementum	0
Coena	0
Coenologia	0
Coenotes	0
Coffee	4
Cohob, Cohoph, Cohobium, Cohobatio	0
Cohol	0
Cohos	0
Cohyne	0
Colatorium	0
Colatura	0
Colcaquahuitl	1
Colchicum	0
Colcothar	0
Coleritium	0
Coles, Colis	0
Coletta veetla	0
Colias	0
Colica	7
Coliforme os	0
Colinil, H. M.	0
Coliphius	0
Colla	0
Collatenna	0
Collatitium	0
Colletica	0
Colliciae	0
Collicula	0
Colligamen	0
Colliquamentum	0
Colliquatio	0
Collisio	0
Collix	0
Collodes	0
Collodium	0
Collum	0
Collutorium	0
Collymus	0
Collyrion	0
Collyrium	1
Colobomata	0
Colocasia	1
Colochierni	0
Colocynthis	1
Coloeos	0
Colon	0
Colophonia	0
Colostrum	0
Colotes	0
Colotoides	0
Colpos	0
Colubrina	0
Colubrinum lignum	0
Colum	0
Columba	1
Columella	0
Columellares	0
Columnae cordis	0
Columna nasi	0
Columna oris	0
Colus jovis	0
Colutea	1
Colymbades	0
Colymbaena	0
Coma	0
Coma aurea	1
Coma	0
Comae	0
Comarus	0
Combustio	0
Comedones	0
Cometz	0
Comisdi	0
Comiste	0
Commagenum	0
Commanducatio	0
Commansum	0
Commelina	0
Commi	0
Comminutio	0
Commissura	0
Commosis	1
Communicantes febres	0
Compassio	0
Compeper	0
Complexio	0
Complexus	0
Complexus musculus	0
Complicatio morbi	0
Compositi morbi	0
Composita medicamenta	0
Comprehensio	0
Compressae	0
Compunctio	0
Conarium	0
Concavatio	0
Concaussa	0
Concentrantia	0
Concentratio	1
Conceptio	0
Conceptus	0
Concha	0
Concharum antifebrile	0
Conchis	0
Conchites	0
Conchoides	0
Conchylia	0
Conchylia fossilia	0
Concidentia	0
Concoagulatio	0
Concoctio	0
Concretio	0
Concursus	0
Condensatio	0
Conder	0
Condimentum	1
Condire	0
Conditio	0
Conditum	0
Conditura	0
Condrilla	0
Conductio	0
Conductor	0
Condurdum	0
Condyloma	0
Condylus	0
Coneion	0
Conessi	1
Confecta	0
Confectio	1
Conferens	0
Confertus	0
Conferva	0
Confirmantia medicamenta	0
Confluentia	0
Confoederatio	0
Conformatio	0
Confortantia medicamenta	0
Confortativa	0
Confricatio	0
Confricatrices	0
Confusae febres	0
Confusaneus panis	0
Confusio	0
Congelati, Congelatici	0
Congelatio	0
Congelativa medicamenta	0
Conger, Congrus	0
Congestio	0
Congius	0
Conglaciatio	0
Conglobata glandula	0
Conglomerata glandula	1
Conglutinantia	0
Congrus	0
Conia	1
Coniferae arbores	0
Conile	0
Conis	0
Conisterium	0
Conjuncta causa	0
Conjuncta signa	0
Conjunctiva tunica	0
Conna	0
Conocarpodendron	0
Conoides corpus	0
Conops	0
Conquassatio	0
Consensus	0
Conserva	1
Conservatio	0
Conservativa medicina	0
Consiligo	0
Consilium	0
Consistentia	1
Consolida	0
Consolidantia, Consolidativa medicamenta	0
Conspersio	0
Constans	0
Constellatum unguentum	0
Constipatio	0
Constituens	0
Constitutio	0
Constrictio	0
Constrictiva	0
Constrictores musculi	0
Constringentia	0
Consuetudo	0
Consummatum	0
Consumptio	0
Contabescentia	0
Contagio, Contagium	0
Contemperantia	0
Contenta	0
Contentio, Contensio	0
Contentus	0
Continens febris	0
Continua febris	0
Contorsio	0
Contra-apertura	0
Contractio	0
Contractura	0
Contrafissura	0
Contrahentia	0
Contraindicatio	0
Contralunaris	0
Contrayerva	1
Contritio	0
Contusa	9
Convalescentia	0
Convolvulus	0
Conus	1
Conus fusorius	0
Convulsio	0
Convulsivus	0
Conyza	1
Conyzoides	0
Coopertio	0
Coopertorium	0
Coostrum	0
Copaiba	1
Copal gummi	0
Copalxocotl	0
Copau	0
Copella	0
Copeya	0
Cophos	1
Cophosis	0
Copiiba	0
Copiscus	0
Copos	0
Copovich-occassou	0
Copparosa	0
Copragogum	0
Copriemetos	0
Coprocritica medicamenta	0
Coprophoria	0
Copros	0
Coprostasia	0
Coptarion	0
Copton, Copte	0
Copula	0
Coq	0
Coquentia medicamenta	0
Cor	3
Coracine	0
Coracinus	0
Coracobotane	0
Coracobrachialis	0
Coraco-hyoidaeus	0
Coracoides processus	0
Coracoideus	0
Coracum emplastrum	0
Coral	0
Corallachates	0
Corallatum	0
Corallina	0
Corallium	3
Corallodendron	0
Coralloides	1
Corax	0
Corbatum	0
Corchorus	0
Corda, Chorda	0
Cordialia	0
Cordinema	0
Cordolium	0
Cordosum filum	0
Cordyla	0
Core	0
Coremata	0
Coriandrum	0
Corianon	0
Coriaria	0
Corindum	0
Corinthiacae uvae	0
Coris	0
Corium	0
Cornea tunica	0
Cornelus, Corneolus	0
Cornesta	0
Cornicula	0
Cornicularis processus	0
Corniculatae plantae	0
Cornix	0
Cornu	0
Cornu monocerotis	0
Cornu rhinocerotis	0
Cornu cervi	1
Cornua	1
Cornue	0
Cornumusa	0
Cornus	0
Cornuta	0
Cornutia	0
Corocrum	0
Corolla	0
Corona	0
Corona imperialis	1
Corona regia	0
Corona terrae	0
Corona solis	0
Coronalis sutura	0
Coronale os	0
Coronaria vasa	0
Corone	0
Coronilla	1
Coronopus	0
Coros	0
Corozone celio	0
Corpora nervosa, Nerveospongiosa penis	0
Corporatio	0
Corpulentia	0
Corpus callosum	0
Corrago	0
Corrae, Corsae	0
Correctio	0
Corrigiola	0
Corroborantia	0
Corroboratio	0
Corrodentia, Corrosiva	0
Corrosio	0
Corrosiva	0
Corruda	0
Corrugatio	0
Corrugator coiteri	0
Corsae	0
Corsoides	0
Cortalon	1
Corticalis substantia	0
Cortusa	0
Coru	0
Corvinus lapis	0
Coruscus	0
Corvus	0
Corycus	0
Corydalus	0
Corylus	0
Corymbia, Corymbas, Corymbe	0
Corymbus	0
Coryphe	0
Coryza	0
Cos	0
Coscinos	0
Cosculia	0
Cosmet	0
Cosmetica ars	0
Cosmetorges	0
Cosmiana antidotus	0
Cosmos	0
Cossi	0
Cossum	0
Cossus	0
Costae	0
Costus	0
Costus hortorum	0
Costus nigra	0
Cotaronium	0
Cothon	0
Cotinus	0
Cotis	0
Cotonaster	0
Cotonea	0
Cotoneaster	0
Cotonium	0
Cottyphus	0
Cotula	0
Coturnix	1
Cotyla	0
Cotyle	0
Cotyledon	1
Covalam	0
Couhage	0
Coum	0
Courap	0
Courbaril	1
Courondi H. M.	0
Courou-moelli H. M.	0
Couton	0
Coxae ossa	0
Coxendix	0
Crabro	0
Crade	0
Craepale	0
Crama	0
Crambe	0
Crambeion	0
Crampus	0
Craneia	0
Crangon	0
Cranium	0
Cranocolaptes	0
Cranteres	0
Crapaudina	0
Crapula	0
Crasis	0
Craspedon	0
Crassa intestina	0
Crassena	0
Crassula	0
Crataegus	0
Crataegonum	0
Crater	0
Craterion	0
Cratibula, Craticula	0
Crauros	0
Crea	0
Creber	0
Cregyon	0
Cremaster	0
Cremer	0
Cremnoi	0
Cremor	0
Crenae	0
Crepatio, Crepatura	0
Crepinum	0
Crepitatio	0
Crepitus	0
Cresera	0
Crespulum	0
Cressio	0
Creta	1
Crethmon	0
Cribratio	0
Cribratorium, Cribrum	0
Cribriforme, Cribrosum	0
Cricelasia	0
Cricoarytaenoidaei musculi	0
Cricoides	0
Cricos	0
Cricothyroidaei	0
Cridones	0
Crimnodes	0
Crimnon	0
Crinatum	0
Crines	0
Crinitus	0
Crinomyron	0
Crinon	0
Crinones	0
Criogenes	0
Criomyxus	0
Crisimos	0
Crisis	7
Crispatura	0
Crispinus, Crespinus	0
Crista	0
Crithamum	0
Crithe	0
Crithmum	0
Criticus	0
Croce	0
Crocide confectio	0
Crocinum	0
Crocus	5
Crocodes	0
Crocodilion	0
Crocodilus	0
Crocomagma	0
Crommyon, Cromyon	0
Crommyoxyregmia	0
Cropiot	0
Crotalaria	0
Crotalistria	0
Crotaphi	0
Crotaphitae	0
Crotaphium	0
Croton	0
Crotone	0
Croumata	0
Crousmata	0
Crucialis	1
Cruciata	1
Crucibulum	0
Cruditas	0
Crunion	0
Cruor	0
Crupina	0
Crura clitoridis	0
Crura Medullae Oblongatae	0
Cruraeus musculus, Crureus	0
Cruralis	0
Crus	5
Crusta	0
Crusta lactea	0
Crustacea	0
Crustula	0
Crustumina pyra	0
Crustuminatum	0
Crux cervi	0
Crymodes	0
Cryoxa	0
Cryphema	0
Cryptos	0
Crysorchis	0
Crystalli	0
Crystallinae manus	0
Crystallinae	1
Crystallinus humor	0
Crystallion	0
Crystallizatio	1
Crystallum minerale	0
Crystallus	1
Ctedon	0
Cteis	0
Ctesiphontis malagma	0
Cubaris	0
Cubebae	0
Cubiforme os	0
Cubil	0
Cubitalis musculus	0
Cubitus	0
Cuboides os	0
Cuci	0
Cucubalus	0
Cuculatum majus	0
Cucullaris musculus	0
Cucullus	0
Cuculus	0
Cucumis	1
Cucupha	1
Cucurbita	0
Cucurbitula	1
Cudu-pariti	0
Cuiete	0
Cuipouna	0
Culatum	0
Culbicio	0
Culeus	0
Culmus	1
Culter	0
Culus	0
Cumana	0
Cumanda guacu	0
Cumbulu H. M.	0
Cuminoides	0
Cuminum	0
Cunane	0
Cunealis sutura	0
Cuneiforme os	0
Cuneiformia ossa	0
Cuniculus	1
Cuntur	0
Cupella	0
Cuperosa	0
Cuphos	0
Cupressus	0
Cuprum	0
Cura avenacea	1
Curcas	0
Curculio	0
Curcuma	1
Curmi	0
Cursus	0
Curtuma, Cursuma	0
Cururu-ape	0
Curutu-pala H. M.	0
Cusculia	0
Cuscuta	0
Cuspidated	0
Cuspis	0
Cutambuli	0
Cuticula	0
Cuticularis membrana	0
Cutiliae	0
Cutio	0
Cutis	2
Cyamus	0
Cyanus	2
Cyar	0
Cyathiscus	0
Cyathus	0
Cybiton	0
Cybium	0
Cyboides	0
Cyceon	1
Cycima	0
Cyclamen	0
Cyclismus	0
Cyclopion	0
Cyclos	0
Cyclus metasyncriticus	0
Cycnarion	0
Cycnus	0
Cydar	0
Cydonatum	0
Cydonia	0
Cyema	0
Cygnus reginae	0
Cygnus	0
Cyites	0
Cylichne	0
Cyllos	0
Cyma	0
Cymatodes	0
Cymbalaria	0
Cymbalaris cartilago	0
Cymbiforme os	0
Cyminum	0
Cynanche	0
Cynanchica medicamenta	0
Cynanthemis	0
Cynanthropia	0
Cynchnis	0
Cynicus	0
Cyniphes	0
Cynnabar	0
Cynnia, Cymia, Carora	0
Cynobotane	0
Cynocephalus	0
Cynocopros	0
Cynocrambe	0
Cynoctonon	0
Cynocytis	0
Cynodectos	0
Cynodes	0
Cynodesmion	0
Cynodontes	0
Cynoglossum	1
Cynolopha	0
Cynolyssa	0
Cynomoron	0
Cynomyja	0
Cynorrhodon	0
Cynosbatos	0
Cynosorchis	0
Cyon	0
Cyophoria	0
Cyparissus	0
Cyperi	0
Cyperoidea gramina	0
Cyperus	0
Cyphi	1
Cyphoma, Cyphosis	0
Cypressus	0
Cyprinum oleum	0
Cyprus	0
Cypsele, Cypselis	0
Cyptarion	0
Cyraenia	0
Cyrbasia	0
Cyrebia	0
Cyrenaicus succus	0
Cyrseon	0
Cyrtoides	0
Cyrtoma	0
Cyssaros	0
Cyssites	0
Cysteolithos	0
Cysthepatici ductus	0
Cysticapnos	0
Cystinx	0
Cystis	0
Cystotomia	0
Cythion	0
Cytinus	0
Cytiso-genista	1
Cytisus	0
Cyzicenus	0
Dabestic	0
Daburi	0
Daceton	0
Dachel	0
Dacneron	0
Dacrydium	0
Dacryodes helcos	0
Dacryon	0
Dacryopoeos	0
Dactiletus	0
Dactyideus	0
Dactylethrai, Dactylithrai	0
Dactylios	0
Dactylodochme	0
Dactylos	0
Dactylothece	0
Dactylus	0
Dactylus idaeus	0
Daedalus	0
Daedion	0
Daemonis	0
Daib, Deheb, Dehebeb, Deab	0
Dais, Das	1
Daitides	0
Dalechampia	0
Dama	0
Damascena pruna nostratia	0
Damascena prunus	0
Damasonium	0
Damnata terra	0
Damsir, Densir	0
Danais	0
Danich	0
Danta	0
Daphne	0
Daphnelaeon	0
Daphnia	0
Daphnitis	0
Daphnoides	0
Daratos	0
Darchem	0
Darsis	0
Darta	0
Dartos	0
Das	0
Dasymma	0
Dasypus	1
Dasys	0
Datura	0
Daucites vinum	0
Daucus	0
Daveridon	0
Daulontas	0
Daumur	0
Daura	0
Deacuminata	0
Dealbatio	0
Deargentatio	0
Dearticulatio	0
Deasciatio	0
Deauratio	0
Debessis	0
Debus	0
Decamyron	0
Decantatio	0
Decanus	0
Decatorthoma	0
December	0
Decidentia	0
Declaratio	0
Declinatio	0
Decocta	0
Decoctio	2
Decolor	0
Decompositum	0
Decoratio	0
Decorticatio	0
Decostis	0
Decrementum	0
Decrepitatio	0
Decrescens	0
Decretorius	0
Decrus	0
Decubitus	1
Decursus	0
Decurtatus	0
Decussorium	0
Defectio animi	0
Defensativum emplastrum	0
Defensivum	0
Deferentia vasa	0
Defixus	0
Defluvium	0
Defluxio	0
Defrutum	0
Deglutitio	0
Degmos	0
Dehene	0
Dehenes	0
Dehenez	0
Dejectio	3
Dejectoria	0
Deinosis	0
Deipnon	0
Deira	0
Delatio	0
Deleterion	0
Deligatio	1
Deliquium	0
Delirium	6
Delphinium	0
Delphinus	1
Delphys	0
Delta	0
Deltoides	0
Dem	0
Dementia	0
Demetrios	0
Democratis theriaca	0
Demonstratio	0
Demos	0
Demotivus lapsus	0
Demulcentia medicamenta	0
Demusculatus	0
Denarius	1
Dende	0
Dendroides	0
Dendrolibanus	0
Dendromalache	0
Dendron	0
Denequat	0
Denodatio	0
Dens	0
Dens leonis	12
Densitas	0
Dentagra	0
Dentalis	0
Dentalium	0
Dentaria	0
Dentarius	0
Dentarpaga	0
Dentes columellares	0
Denticulata	0
Dentiducum	0
Dentifricium	0
Dentillaria	0
Dentiscalpium	0
Dentitio	0
Dento	0
Denudatio	0
Deobstruens	0
Deon	0
Deoppilantia	0
Depascens	0
Deperditio	0
Dephlegmatio	0
Depilatio	0
Depilatorium	0
Depilis	0
Deplumatio	0
Deprehensio	0
Depressio	0
Depressor	0
Depressorium	0
Deprimens	0
Depuratio	0
